"","molSIDs","XLogP","MW","LipinskiFailures","nRotB","MLogP","nAtomLAC","nAtomP","nAtomLC","nB","nBase","nAtom","nAromBond","naAromAtom","ALogP","ALogp2","AMR","nAcid","nSmallRings","nAromRings","nRingBlocks","nAromBlocks","nRings3","nRings4","nRings5","nRings6","nRings7","nRings8","nRings9","tpsaEfficiency","Zagreb","WPATH","WPOL","WTPT.1","WTPT.2","WTPT.3","WTPT.4","WTPT.5","VAdjMat","VABC","TopoPSA","topoShape","geomShape","PetitjeanNumber","MDEC.11","MDEC.12","MDEC.13","MDEC.14","MDEC.22","MDEC.23","MDEC.24","MDEC.33","MDEC.34","MDEC.44","MDEO.11","MDEO.12","MDEO.22","MDEN.11","MDEN.12","MDEN.13","MDEN.22","MDEN.23","MDEN.33","khs.sLi","khs.ssBe","khs.ssssBe","khs.ssBH","khs.sssB","khs.ssssB","khs.sCH3","khs.dCH2","khs.ssCH2","khs.tCH","khs.dsCH","khs.aaCH","khs.sssCH","khs.ddC","khs.tsC","khs.dssC","khs.aasC","khs.aaaC","khs.ssssC","khs.sNH3","khs.sNH2","khs.ssNH2","khs.dNH","khs.ssNH","khs.aaNH","khs.tN","khs.sssNH","khs.dsN","khs.aaN","khs.sssN","khs.ddsN","khs.aasN","khs.ssssN","khs.sOH","khs.dO","khs.ssO","khs.aaO","khs.sF","khs.sSiH3","khs.ssSiH2","khs.sssSiH","khs.ssssSi","khs.sPH2","khs.ssPH","khs.sssP","khs.dsssP","khs.sssssP","khs.sSH","khs.dS","khs.ssS","khs.aaS","khs.dssS","khs.ddssS","khs.sCl","khs.sGeH3","khs.ssGeH2","khs.sssGeH","khs.ssssGe","khs.sAsH2","khs.ssAsH","khs.sssAs","khs.sssdAs","khs.sssssAs","khs.sSeH","khs.dSe","khs.ssSe","khs.aaSe","khs.dssSe","khs.ddssSe","khs.sBr","khs.sSnH3","khs.ssSnH2","khs.sssSnH","khs.ssssSn","khs.sI","khs.sPbH3","khs.ssPbH2","khs.sssPbH","khs.ssssPb","Kier1","Kier2","Kier3","HybRatio","fragC","FMF","ECCEN","SP.0","SP.1","SP.2","SP.3","SP.4","SP.5","SP.6","SP.7","VP.0","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VP.7","SPC.4","SPC.5","SPC.6","VPC.4","VPC.5","VPC.6","SC.3","SC.4","SC.5","SC.6","VC.3","VC.4","VC.5","VC.6","SCH.3","SCH.4","SCH.5","SCH.6","SCH.7","VCH.3","VCH.4","VCH.5","VCH.6","VCH.7","C1SP1","C2SP1","C1SP2","C2SP2","C3SP2","C1SP3","C2SP3","C3SP3","C4SP3","ATSp1","ATSp2","ATSp3","ATSp4","ATSp5","ATSm1","ATSm2","ATSm3","ATSm4","ATSm5","ATSc1","ATSc2","ATSc3","ATSc4","ATSc5","nHBDon","nHBAcc","PPSA.1","PPSA.2","PPSA.3","PNSA.1","PNSA.2","PNSA.3","DPSA.1","DPSA.2","DPSA.3","FPSA.1","FPSA.2","FPSA.3","FNSA.1","FNSA.2","FNSA.3","WPSA.1","WPSA.2","WPSA.3","WNSA.1","WNSA.2","WNSA.3","RPCG","RNCG","RPCS","RNCS","THSA","TPSA","RHSA","RPSA","bpol","apol"
"1","124899258",2.031,285.13649362,0,8,2.89,3,7,4,22,0,40,12,12,2.0828,4.33805584,78.9301,0,2,2,2,2,0,0,0,2,0,0,0,0.205375324836682,98,1210,25,42.3111980324207,2.0148189539248,10.6502903829584,7.95361643793818,2.69667394502026,5.4594316186373,274.987509343184,58.56,0.875,NA,0.466666666666667,0,0,0,0,19.0782114356535,13.2470160539452,0,1.2539716250878,0,0,0.333333333333333,0.267261241912424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3553719008264,9.9039780521262,6.74297606659729,0.235294117647059,1261.04,0.761904761904762,503,14.9160027945567,10.2751882454787,8.42436650746011,6.59844192342616,4.83340403632046,3.86127125803304,2.13807031262077,1.53369354608529,11.7882897238805,6.96324120215735,4.79332064301711,3.13407643305079,2.03944384511627,1.3377101275899,0.644247876518088,0.381730082442334,1.72789346983849,2.2262361893689,2.64076175062696,0.609463621015175,0.711231771831775,0.67269029482702,0.901047570290608,0,0,0,0.375912425788196,0,0,0,0,0,0,0.185395405949299,0.190019913846461,0,0,0,0.059852792732757,0.0536625459049482,0,0,1,10,2,1,3,0,0,1123.59932484394,1230.29350155017,1503.22710932415,1364.97480290085,1064.36366412229,23.6833874078993,23.7159194616448,29.3801034159099,27.6011108543842,21.9928237520237,0.309198394753013,-0.110345142784413,-0.0730707601769872,0.0201913237151723,0.0393713118081084,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.984933,46.095067
"2","124897722",4.245,234.10446518,0,2,3.22,0,17,2,20,0,32,12,12,4.0436,16.35070096,76.5385,0,3,3,2,2,0,0,1,2,0,0,0,0.0394268430245582,94,646,25,37.2521809420234,2.06956560789019,2.78316650112336,2.78316650112336,0,5.32192809488736,231.417378332295,9.23,0.833333333333333,NA,0.454545454545455,0,1.74722533531216,0.908832600364224,0,15.7524763327999,19.6336310632753,0,3.56403385943011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,8,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.005,5.96982167352538,2.96296296296296,0.0588235294117647,850.01,0.888888888888889,334,12.3720327201867,8.86450464295571,7.57652313766591,6.66137797464451,5.45381990770334,4.31875211749728,2.81728137747071,1.98839115571834,10.2591012515497,5.99912378164392,4.29342288950238,3.15221554675241,2.1801298863364,1.42527082801731,0.769723336239362,0.457444116121807,2.25838155452761,3.53965298294793,4.29393144912387,0.879728380915073,1.17306939735616,1.17971164023687,0.877664387285151,0,0.136082763487954,0,0.403101876924285,0,0.0481125224324688,0,0,0,0.0962250448649376,0.370790811898598,0.504735539957369,0,0,0.0416666666666667,0.127724339204259,0.138776709187093,0,0,0,12,4,0,0,0,0,1242.25476199525,1449.58891195575,1988.39111298618,1761.48026760432,1340.96328699945,18.7744690355409,20.6641839542651,27.6641839542651,25.6641839542651,19.3320919771326,0.15021297935524,-0.0855345962888236,0.00217279270518042,0.00754465021531178,0.000687673354880761,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.220898,40.057102
"3","124897319",4.357,277.14666438,0,3,3.33,0,18,3,23,0,40,12,12,4.3332,18.77662224,90.892,0,3,3,2,2,0,0,1,2,0,0,0,0.0449942272547152,110,949,32,42.9662794626266,2.04601330774412,5.85002660787176,2.81084910322392,3.03917750464784,5.52356195605701,277.006107792195,12.47,0.833333333333333,NA,0.454545454545455,0.721124785153704,4.76058645631031,3.72653491344847,0,12.9216990258922,20.482329563889,0,5.4799137560948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8790170132325,7.05078125,3.50459707950243,0.157894736842105,1344.02,0.761904761904762,387,14.8196264773794,10.1858718480016,9.02708022331674,7.73471756109955,6.31792602134606,5.04430391714236,3.50619788526391,2.42092567403513,12.6289645778601,7.03382443706048,5.34094351519062,3.75870757666473,2.56520874306291,1.69416709426492,0.997105929345668,0.575011106119247,3.32624244648068,4.86487800693205,6.2225338582349,1.3898091134549,1.64879236126413,1.72761671405538,1.30274943015462,0,0.386082763487954,0,0.679236745747554,0,0.142289976715421,0,0,0,0.0962250448649376,0.355498860309242,0.522393164690468,0,0,0.0416666666666667,0.124002822642715,0.145867074897107,0,0,0,12,4,0,0,0,0,1525.20623439736,1788.46523777692,2500.4573850342,2383.7805245503,1962.81230593237,22.1344493368174,24.1627297538065,32.996547820626,33.3286397977586,28.3838274845122,0.232459215386238,-0.139601470096893,0.00844131755691223,-0.0172127570097435,0.0987491015370766,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.666933,48.011067
"4","124897185",4.568,277.14666438,0,3,3.33,0,18,3,23,0,40,12,12,4.3332,18.77662224,90.892,0,3,3,2,2,0,0,1,2,0,0,0,0.0449942272547152,110,963,32,42.964953982867,2.04595018966033,5.84481801698613,2.80238480448997,3.04243321249616,5.52356195605701,277.006107792195,12.47,0.833333333333333,NA,0.454545454545455,0.814325284978472,4.51926456683054,3.74841163495528,0,13.3404231515355,20.2306123379355,0,5.23244964016031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8790170132325,7.05078125,3.50459707950243,0.157894736842105,1344.02,0.761904761904762,391,14.8196264773794,10.1858718480016,9.0368009268504,7.64821321976827,6.52419239567705,5.02903112607047,3.28316389235532,2.34064691599843,12.6289645778601,7.03382443706049,5.34597656856129,3.72199801571206,2.63344754243626,1.70512050236322,0.935366919367338,0.557719098290848,3.20505673589162,5.22163552601701,6.52757527688469,1.34532809997809,1.75368475190029,1.83180242618124,1.30962300554117,0,0.340206908719886,0,0.682142580465956,0,0.127876760355514,0,0,0,0.0962250448649376,0.355498860309242,0.522393164690468,0,0,0.0416666666666667,0.124002822642715,0.145867074897107,0,0,0,12,4,0,0,0,0,1519.36010738859,1779.83011508713,2484.51081777982,2359.9224351091,1951.22119426781,22.1344493368174,24.1627297538065,32.996547820626,33.5500094176926,29.6607317748911,0.233907271799594,-0.144972247101616,-0.0145119687273278,0.10744456733395,-0.0996585223057384,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.666933,48.011067
"5","124895398",4.456,287.0268548,0,1,2.89,0,17,0,21,0,30,12,12,4.897,23.980609,84.2351,0,3,3,2,2,0,0,1,2,0,0,0,0.0906535383880045,102,711,29,38.9224126164522,2.04854803244485,7.54276138127762,0,2.50359158525904,5.39231742277876,246.7500627549,26.02,1,NA,0.5,0,0,0,0,11.4139977928714,19.9587216413383,0,7.37626839410043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9591836734694,5.78,2.88,0,682.03,0.842105263157895,324,13.4054129150063,9.14786704554084,8.43263795061135,7.32307481859306,5.90876819019862,4.37390229279699,3.01171150383056,2.06739442377495,11.5412895299516,6.64265323290396,5.23288893454785,3.76321574707236,2.67117207724948,1.5698107161393,0.960904936311468,0.528044162789437,3.38541068168007,5.1195545374761,6.46417029777553,1.48153933566201,2.01711746805237,2.07694738513007,1.33739485257413,0,0.408248290463863,0,0.734556114182999,0,0.142603640684776,0,0,0,0.0962250448649376,0.34301303412082,0.592834786492197,0,0,0.0416666666666667,0.120779894759814,0.182700791761328,0,0,0,12,4,0,0,0,0,1526.52608285188,1796.50962823392,2517.05658701225,2313.72436799697,1758.74532130532,34.785880116974,25.0697232120566,38.1394464241133,42.0240496053237,37.6862143987816,0.0749749451506344,-0.0109758790868574,-0.035798872915676,-0.00175292434170299,0.0110488435468375,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.205277,40.954723
"6","124895085",5.326,275.16739984,1,5,3.55,4,17,5,23,0,42,12,12,3.2533,10.58396089,91.0065,0,3,3,2,2,0,0,1,2,0,0,0,0.0437188417196042,106,1085,28,43.2716736461934,2.06055588791397,3.03944806758513,0,3.03944806758513,5.52356195605701,285.511865717501,12.03,1,NA,0.5,0,2.09381291548455,0.56812410949068,0,20.5889449710373,20.8203217308631,0,3.56403385943011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,8,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8790170132325,8.02222222222222,4.2603550295858,0.2,1516.01,0.761904761904762,484,14.4933530637463,10.3645046429557,8.6640567629834,7.29995353174395,6.01725945372651,4.8023023815297,3.18596314725999,2.32002726303036,12.4721733046455,7.69741151772795,5.42260170435965,3.80655142065745,2.58669281487792,1.70759638970293,0.971363325612739,0.593030732747126,2.19859497659308,3.55716406620102,4.46162226360107,0.888270189003074,1.21813615519796,1.27241319481065,0.877664387285151,0,0.136082763487954,0,0.418393828513641,0,0.0481125224324688,0,0,0,0.0962250448649376,0.370790811898598,0.504735539957369,0,0,0.0416666666666667,0.127724339204259,0.141325367785319,0,0,0,12,4,2,2,0,0,1477.64241542169,1695.58580710491,2266.51054010195,2057.3064169936,1670.11337638592,21.3599803012765,23.3323638663609,30.4985457995413,28.4985457995413,23.3323638663609,0.049325136974914,-0.0248199392632883,-0.00334357622540405,0.00268195631491025,0.000728107362468231,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.617347,50.302653
"7","124895072",4.72,261.15174976,0,2,3.44,0,17,3,22,0,39,12,12,4.7084,22.16903056,89.5451,0,3,3,2,2,0,0,1,2,0,0,0,0.0124065797107528,106,850,30,40.9370476959394,2.04685238479697,3.02859372686316,0,3.02859372686316,5.4594316186373,268.215881091634,3.24,0.833333333333333,NA,0.454545454545455,0.944940787421155,4.81499537797301,4.15561259214784,0,13.3404231515355,20.2306123379355,0,5.23244964016031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9173553719008,6.40582726326743,3.27662105889352,0.157894736842105,1301.01,0.8,372,14.1125196961929,9.64786704554084,8.8457568651934,7.31827433847756,6.31395756074633,4.49419733160763,3.1597350782697,2.16691729900119,12.2207162873962,6.92145200136469,5.46061435511045,3.73906866971162,2.75021049799622,1.58955464669058,0.950973868876743,0.544914638024921,3.20677876156292,5.2356895727474,6.01506450310963,1.45481599564393,2.02850842456463,1.920967068369,1.37865859927002,0,0.368390571840846,0,0.767554582664483,0,0.149930044494256,0,0,0,0.0962250448649376,0.355498860309242,0.542322024001976,0,0,0.0416666666666667,0.124002822642715,0.160102408596862,0,0,0,11,5,1,0,0,0,1501.45894514456,1755.85535560157,2450.54705916759,2276.36395705244,1819.11923732637,20.3599803012765,22.4985457995413,31.3323638663609,30.4985457995413,25.1661819331804,0.082397317270438,-0.0554703455188711,0.0158802865204676,-0.00724576798319016,0.0056836074609122,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.750933,47.209067
"8","124894437",3.264,335.16337708,0,6,3.11,0,14,2,28,0,46,12,12,3.3862,11.46635044,94.2491,0,4,3,4,3,1,0,1,2,0,0,0,0.133695991460619,134,1724,36,51.2008929979416,2.04803571991767,15.5847233887379,5.68030124920411,9.90442213953378,5.8073549220576,312.729380834157,44.81,0.875,NA,0.466666666666667,0,1.91079542060067,1.63637764600005,0,15.7186964052977,17.3837119927492,0,3.4562786522085,0,0,0,0.142857142857143,0,0,0,0,0,1.4142135623731,0.5,0,0,0,0,0,0,0,1,3,0,0,9,1,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3673469387755,8.34714003944773,4.6464,0.25,1801.05,0.92,642,17.2254038713152,12.2035099382067,10.9508024704229,8.87027437487054,7.35948044830414,5.75164007311841,3.52992613945542,2.66698078652747,14.0199603697566,8.54508763997242,6.49863762660699,4.14839174722818,2.75289236266636,1.79939234082052,0.939477844178806,0.582412187616794,3.29208123755876,5.48665597336725,7.25126532565193,1.09993428845285,1.45501917418634,1.56221772762503,1.48496923026563,0,0.29449805046229,0,0.71939266791596,0,0.0630380991798878,0,0.288675134594813,0.204124145231932,0.0785674201318386,0.594821438008494,0.791457441243055,0.288675134594813,0.204124145231932,0.025,0.209201431971209,0.205487645422982,0,0,2,11,1,2,2,1,0,1614.4619660419,1894.94102178388,2499.71936465447,2406.62046835207,2124.43451860405,27.6288789749113,30.3533478317568,40.1526151935275,40.3737428356186,36.6540993053715,0.385160690213877,-0.276748831736728,0.129115066005248,-0.0373676802613415,-0.0214990687321126,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.131347,54.106653
"9","124889410",0.752,251.11709552,0,1,2.45,0,10,0,22,0,32,16,15,1.5678,2.45799684,73.5425,0,4,3,2,2,0,0,1,3,0,0,0,0.229773285170083,106,673,30,40.2130847724425,2.11647814591802,15.9629078873154,0,15.9629078873154,5.4594316186373,205.102998794967,57.7,0.8,NA,0.444444444444444,0,0,0,0,10.2699646922324,14.1678831621797,0,3.83851949637378,0,0,0,0,0,0,0,0,2.33481514867803,1.27788620849254,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7190082644628,5.41311134235172,2.3801652892562,0.214285714285714,883.05,1,313,12.6564897705629,9.41581623797196,8.32734474211231,7.56592962846459,6.70123968294203,5.43534338709158,3.6795373932874,2.80178804559212,10.3742763406972,6.37461157724606,4.73729136684984,3.6280639102208,2.65987646729623,1.84954172422643,1.04508926371565,0.66078792099221,2.72604894101602,4.73287977136282,6.5008526720127,1.1383776526254,1.60511358874335,1.86369131914642,0.938832193642575,0,0.274971652376843,0,0.477730942981911,0,0.0903470065541656,0,0,0,0.117851130197758,0.370790811898598,0.583302960089208,0,0,0.0322748612183951,0.112311192598561,0.154802283180908,0,0,2,5,2,2,1,0,0,1299.81391981091,1558.11919910114,2221.51650741314,2119.63008918874,1701.5549676571,20.7999015063824,23.8280012649849,33.7693766705495,32.9079421688144,27.5755783024535,0.363393643953106,-0.291284419613403,0.127792748953703,-0.0276037982168115,0.0392105686609857,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.811691,38.808309
"10","124877342",2.165,335.18718654,0,4,3.11,2,14,3,29,5,48,12,12,1.5053,2.26592809,94.832,0,6,2,3,2,0,0,0,6,0,0,0,0.0799254896242968,144,1594,40,52.7520072279296,2.11008028911718,16.9932396686567,2.58328666412932,14.4099530045274,5.85798099512757,306.534143692162,26.79,0.857142857142857,NA,0.461538461538462,0,0,0,0,25.2679706593592,17.4896365009514,0,2.40685194967073,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1224732461356,6.8664142779881,3.45303210463734,0.35,2104.05,0.96,599,16.8551603833121,12.1902031456512,11.6719134031665,9.85778250276282,9.18067663494987,7.44034658107224,5.49595530042707,3.85964013028118,14.6028957491628,9.63577823754563,8.8454179934554,6.64309826020357,5.97390269605446,4.38377060947963,3.13373217538151,1.89088982512883,4.15225143279913,7.7874751361319,10.5766881366598,2.84934070514867,5.36369851669669,6.64964941019781,2.05518147727786,0.125,0.201184463531091,0,1.79651043267396,0.176776695296637,0.0518340389940122,0,0,0,0,0.430213482989913,0.799488177261223,0,0,0,0.241475569334441,0.535161393292189,0,0,0,10,3,1,0,0,0,1888.503031724,2283.90367695779,3354.54438397143,3114.62342061682,2370.32692663298,27.2143902406469,31.4924571084784,45.9902476951045,43.8765564822189,34.4913695515651,0.498616733723706,-0.478854630404427,0.565302807156653,-0.369301964583066,-0.113329553931462,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.681761,55.738239
